Name,Score
palm-2,1138
codellama-34b-instruct,1137
gemma-7b-it,1136
zephyr-7b-beta,1132
phi-3-mini-128k-instruct,1130
phi-3-mini-4k-instruct,1129
guanaco-33b,1128
zephyr-7b-alpha,1127
stripedhyena-nous-7b,1121
codellama-70b-instruct,1119
vicuna-7b,1115
smollm2-1.7b-instruct,1115
gemma-1.1-2b-it,1114
llama-3.2-1b-instruct,1112
mistral-7b-instruct,1110
llama-2-7b-chat,1109
gemma-2b-it,1092
qwen1.5-4b-chat,1091
olmo-7b-instruct,1075
koala-13b,1071
alpaca-13b,1068
gpt4all-13b-snoozy,1066
mpt-7b-chat,1062
chatglm3-6b,1057
RWKV-4-Raven-14B,1042
chatglm2-6b,1025
oasst-pythia-12b,1023
chatglm-6b,996
fastchat-t5-3b,992
dolly-v2-12b,981
llama-13b,973
stablelm-tuned-alpha-7b,953
