Name,Score
NVIDIA Nemotron 3 Nano 30B A3B (Non-reasoning),39.900000000000006
NVIDIA Nemotron 3 Nano 30B A3B (Reasoning),75.7
NVIDIA Nemotron Nano 12B v2 VL (Non-reasoning),43.9
NVIDIA Nemotron Nano 12B v2 VL (Reasoning),57.199999999999996
NVIDIA Nemotron Nano 9B V2 (Non-reasoning),55.7
NVIDIA Nemotron Nano 9B V2 (Reasoning),56.99999999999999
MiniMax M1 40k,68.2
MiniMax M1 80k,69.69999999999999
HyperCLOVA X SEED Think (32B),61.5
Mi:dm K 2.5 Pro,70.1
Mi:dm K 2.5 Pro Preview,72.2
Mistral Large 3,68
INTELLECT-3,76.1
Devstral 2,59.4
Devstral Medium,49.2
Devstral Small (Jul '25),41.4
Devstral Small (May '25),43.4
Devstral Small 2,53.2
Mistral 7B Instruct,17.7
Mistral Large (Feb '24),35.099999999999994
Mistral Large 2 (Jul '24),47.199999999999996
Mistral Large 2 (Nov '24),48.6
Mistral Medium,34.9
Mistral Medium 3,57.8
Mistral Medium 3.1,58.8
Mistral Saba,42.4
Mistral Small (Feb '24),30.2
Mistral Small (Sep '24),38.1
Mistral Small 3,46.2
Mistral Small 3.1,45.4
Mistral Small 3.2,50.5
K2-V2 (high),68.10000000000001
K2-V2 (low),54.1
K2-V2 (medium),59.8
Ling-1T,71.89999999999999
Ling-flash-2.0,65.7
Ling-mini-2.0,56.2
Llama Nemotron Super 49B v1.5 (Non-reasoning),48.1
Llama Nemotron Super 49B v1.5 (Reasoning),74.8
Nova Lite,43.3
Nova Micro,35.8
Nova Premier,56.89999999999999
Nova Pro,49.9
Gemini 2.0 Flash (Feb '25),62.3
Gemini 2.0 Flash (experimental),63.6
Gemini 2.0 Flash Thinking Experimental (Jan '25),70.1
Gemini 2.0 Flash-Lite (Feb '25),53.5
Gemini 2.0 Flash-Lite (Preview),54.2
Gemini 2.0 Pro Experimental (Feb '25),62.2
Llama 4 Maverick,67.10000000000001
Llama 4 Scout,58.699999999999996
Ministral 14B (Dec '25),57.199999999999996
Falcon-H1R-7B,66.10000000000001
Solar Pro 2 (Non-reasoning),56.10000000000001
Solar Pro 2 (Preview) (Non-reasoning),54.400000000000006
Solar Pro 2 (Preview) (Reasoning),57.8
Solar Pro 2 (Reasoning),68.7
Ministral 8B (Dec '25),47.099999999999994
Llama 3.3 Instruct 70B,49.8
Llama 3.3 Nemotron Super 49B v1 (Non-reasoning),51.7
Llama 3.3 Nemotron Super 49B v1 (Reasoning),64.3
Molmo 7B-D,24
OLMo 2 32B,32.800000000000004
OLMo 2 7B,28.799999999999997
Olmo 3 32B Think,61
Olmo 3 7B Instruct,40
Olmo 3 7B Think,51.6
Olmo 3.1 32B Think,59.099999999999994
Llama 3.1 Instruct 405B,51.5
Llama 3.1 Instruct 70B,40.9
Llama 3.1 Instruct 8B,25.900000000000002
Llama 3.1 Nemotron Instruct 70B,46.5
Llama 3.1 Nemotron Nano 4B v1.1 (Reasoning),40.8
Llama 3.1 Nemotron Ultra 253B v1 (Reasoning),72.8
Llama 3.1 Tulu3 405B,51.6
Command A,52.7
Ministral 3B (Dec '25),35.8
Granite 4.0 1B,28.1
Granite 4.0 350M,26.1
Granite 4.0 H 1B,26.3
Granite 4.0 H 350M,25.7
Granite 4.0 H Small,41.6
Granite 4.0 Micro,33.6
Gemma 3 12B Instruct,34.9
Gemma 3 1B Instruct,23.7
Gemma 3 270M,22.400000000000002
Gemma 3 27B Instruct,42.8
Gemma 3 4B Instruct,29.099999999999998
Gemma 3n E2B Instruct,22.900000000000002
Gemma 3n E4B Instruct,29.599999999999998
Gemma 3n E4B Instruct Preview (May '25),27.800000000000004
Jamba 1.7 Large,39
Jamba 1.7 Mini,32.2
LFM2 1.2B,22.8
LFM2 2.6B,30.599999999999998
LFM2 8B A1B,34.4
Claude 3.5 Haiku,40.8
Claude 3.5 Sonnet (June '24),56.00000000000001
Claude 3.5 Sonnet (Oct '24),59.9
GPT-3.5 Turbo,29.7
Qwen2.5 Coder Instruct 32B,41.699999999999996
Qwen2.5 Coder Instruct 7B,33.900000000000006
Qwen2.5 Instruct 32B,46.6
Qwen2.5 Instruct 72B,49.1
Qwen2.5 Max,58.699999999999996
Qwen2.5 Turbo,41
Sonar,47.099999999999994
Sonar Pro,57.8
Sonar Reasoning,62.3
o3,82.69999999999999
o3-mini,74.8
o3-mini (high),77.3
o3-pro,84.5
o1,74.7
o1-mini,60.3
Magistral Medium 1,67.9
Magistral Small 1,64.1
Magistral Small 1.2,66.3
LFM 40B,32.7
Gemini 1.5 Flash (May '24),32.4
Gemini 1.5 Flash (Sep '24),46.300000000000004
Gemini 1.5 Flash-8B,35.9
Gemini 1.5 Pro (May '24),37.1
Gemini 1.5 Pro (Sep '24),58.9
DBRX Instruct,33.1
Hermes 3 - Llama-3.1 70B,40.1
Claude 3 Opus,48.9
Claude 3 Sonnet,40
Hermes 4 - Llama-3.1 405B (Non-reasoning),53.6
Hermes 4 - Llama-3.1 405B (Reasoning),72.7
Hermes 4 - Llama-3.1 70B (Non-reasoning),49.1
Hermes 4 - Llama-3.1 70B (Reasoning),69.89999999999999
Grok 2 (Dec '24),51
Gemini 1.0 Pro,27.700000000000003
Phi-4,57.49999999999999
Phi-4 Mini Instruct,33.1
Phi-4 Multimodal Instruct,31.5
Granite 3.3 8B (Non-reasoning),33.800000000000004
Mixtral 8x22B Instruct,33.2
Mixtral 8x7B Instruct,29.2
GPT-4o (Aug '24),52.1
GPT-4o (ChatGPT),51.1
"GPT-4o (March 2025, chatgpt-4o-latest)",65.5
GPT-4o (May '24),52.6
GPT-4o (Nov '24),54.300000000000004
GPT-4o mini,42.6
Ring-flash-2.0,72.5
Jamba 1.5 Large,42.699999999999996
Jamba 1.5 Mini,30.2
Kimi Linear 48B A3B Instruct,41.199999999999996
Llama 2 Chat 13B,32.1
Llama 2 Chat 70B,32.7
Llama 2 Chat 7B,22.7
Llama 3.2 Instruct 11B (Vision),22.1
Llama 3.2 Instruct 1B,19.6
Llama 3.2 Instruct 3B,25.5
Llama 3.2 Instruct 90B (Vision),43.2
Motif-2-12.7B-Reasoning,69.5
Command-R (Mar '24),28.4
Command-R+ (Apr '24),32.300000000000004
Qwen2 Instruct 72B,37.1
Llama 3 Instruct 70B,37.9
Llama 3 Instruct 8B,29.599999999999998
Claude Instant,33
QwQ 32B,59.3
QwQ 32B-Preview,55.7
DeepSeek Coder V2 Lite Instruct,31.900000000000002
Jamba 1.6 Large,38.7
Jamba 1.6 Mini,30
Claude 2.0,34.4
Claude 2.1,31.900000000000002
Grok Beta,47.099999999999994
Grok Code Fast 1,72.7
DeepHermes 3 - Llama-3.1 8B Preview (Non-reasoning),27
DeepHermes 3 - Mistral 24B Preview (Non-reasoning),38.2
Reka Flash 3,52.900000000000006
ERNIE 4.5 300B A47B,81.10000000000001
Claude 4.1 Opus (Reasoning),80.9
Qwen1.5 Chat 110B,28.9
Pixtral Large,50.5
Phi-3 Mini Instruct 3.8B,31.900000000000002
Cogito v2.1 (Reasoning),76.8
OpenChat 3.5 (1210),23
Jamba Reasoning 3B,33.300000000000004
