Name,Score
deepseek-v3,1359
grok-3-mini-beta,1358
mistral-small-2506,1357
intellect-3,1356
gpt-oss-120b,1355
gemini-2.0-flash-lite-preview-02-05,1354
command-a-03-2025,1354
glm-4.5v,1353
gemini-1.5-pro-002,1352
amazon-nova-experimental-chat-10-20,1351
hunyuan-turbos-20250226,1349
o3-mini,1349
step-3,1348
ling-flash-2.0,1348
amazon-nova-experimental-chat-10-09,1348
minimax-m2,1348
qwen3-32b,1348
llama-3.1-nemotron-ultra-253b-v1,1348
qwen-plus-0125,1347
gpt-4o-2024-05-13,1346
glm-4-plus-0111,1343
claude-3-5-sonnet-20240620,1343
gemma-3-12b-it,1342
nvidia-llama-3.3-nemotron-super-49b-v1.5,1342
hunyuan-turbo-0110,1341
gpt-5-nano-high,1338
nova-2-lite,1338
o1-mini,1337
qwq-32b,1336
grok-2-2024-08-13,1336
llama-3.1-405b-instruct-bf16,1335
gpt-4o-2024-08-06,1335
gemini-advanced-0514,1335
step-2-16k-exp-202412,1335
llama-3.1-405b-instruct-fp8,1334
olmo-3.1-32b-instruct,1331
yi-lightning,1329
molmo-2-8b,1329
qwen3-30b-a3b,1329
llama-4-maverick-17b-128e-instruct,1328
llama-3.3-nemotron-49b-super-v1,1328
hunyuan-large-2025-02-10,1327
gpt-4-turbo-2024-04-09,1324
deepseek-v2.5-1210,1324
claude-3-5-haiku-20241022,1324
gemini-1.5-pro-001,1323
llama-4-scout-17b-16e-instruct,1323
gpt-4.1-nano-2025-04-14,1322
claude-3-opus-20240229,1322
step-1o-turbo-202506,1322
ring-flash-2.0,1321
glm-4-plus,1320
gemma-3n-e4b-it,1320
llama-3.3-70b-instruct,1319
nvidia-nemotron-3-nano-30b-a3b-bf16,1318
qwen-max-0919,1318
gpt-4o-mini-2024-07-18,1318
gpt-oss-20b,1318
qwen2.5-plus-1127,1316
athene-v2-chat,1315
mistral-large-2407,1314
gpt-4-0125-preview,1313
gpt-4-1106-preview,1313
hunyuan-standard-2025-02-10,1312
gemini-1.5-flash-002,1310
mercury,1309
grok-2-mini-2024-08-13,1308
deepseek-v2.5,1307
olmo-3-32b-think,1307
athene-70b-0725,1306
mistral-large-2411,1306
magistral-medium-2506,1305
mistral-small-3.1-24b-instruct-2503,1304
gemma-3-4b-it,1304
qwen2.5-72b-instruct,1303
llama-3.1-nemotron-70b-instruct,1299
hunyuan-large-vision,1296
llama-3.1-70b-instruct,1294
amazon-nova-pro-v1.0,1290
jamba-1.5-large,1289
gemma-2-27b-it,1288
reka-core-20240904,1288
gpt-4-0314,1287
ibm-granite-h-small,1287
llama-3.1-tulu-3-70b,1287
llama-3.1-nemotron-51b-instruct,1287
gemini-1.5-flash-001,1286
olmo-3.1-32b-think,1285
claude-3-sonnet-20240229,1281
gemma-2-9b-it-simpo,1280
nemotron-4-340b-instruct,1278
command-r-plus-08-2024,1277
llama-3-70b-instruct,1276
gpt-4-0613,1275
mistral-small-24b-instruct-2501,1274
glm-4-0520,1274
reka-flash-20240904,1272
qwen2.5-coder-32b-instruct,1271
c4ai-aya-expanse-32b,1267
gemma-2-9b-it,1266
deepseek-coder-v2,1265
command-r-plus,1262
qwen2-72b-instruct,1262
claude-3-haiku-20240307,1261
amazon-nova-lite-v1.0,1261
gemini-1.5-flash-8b-001,1259
phi-4,1256
olmo-2-0325-32b-instruct,1252
command-r-08-2024,1250
mistral-large-2402,1243
amazon-nova-micro-v1.0,1241
jamba-1.5-mini,1239
ministral-8b-2410,1238
gemini-pro-dev-api,1235
qwen1.5-110b-chat,1234
hunyuan-standard-256k,1234
reka-flash-21b-20240226-online,1233
qwen1.5-72b-chat,1233
mixtral-8x22b-instruct-v0.1,1230
command-r,1227
reka-flash-21b-20240226,1227
gpt-3.5-turbo-0125,1224
llama-3-8b-instruct,1223
c4ai-aya-expanse-8b,1223
mistral-medium,1223
gemini-pro,1222
llama-3.1-tulu-3-8b,1221
yi-1.5-34b-chat,1214
zephyr-orpo-141b-A35b-v0.1,1213
llama-3.1-8b-instruct,1212
granite-3.1-8b-instruct,1209
qwen1.5-32b-chat,1204
gpt-3.5-turbo-1106,1203
gemma-2-2b-it,1199
phi-3-medium-4k-instruct,1198
mixtral-8x7b-instruct-v0.1,1197
dbrx-instruct-preview,1195
internlm2_5-20b-chat,1192
qwen1.5-14b-chat,1191
wizardlm-70b,1185
deepseek-llm-67b-chat,1185
yi-34b-chat,1184
openchat-3.5-0106,1182
openchat-3.5,1182
granite-3.0-8b-instruct,1182
gemma-1.1-7b-it,1181
snowflake-arctic-instruct,1180
granite-3.1-2b-instruct,1179
tulu-2-dpo-70b,1178
openhermes-2.5-mistral-7b,1175
vicuna-33b,1173
starling-lm-7b-beta,1172
phi-3-small-8k-instruct,1171
llama-2-70b-chat,1171
starling-lm-7b-alpha,1168
llama-3.2-3b-instruct,1167
nous-hermes-2-mixtral-8x7b-dpo,1165
qwq-32b-preview,1157
granite-3.0-2b-instruct,1156
llama2-70b-steerlm-chat,1156
solar-10.7b-instruct-v1.0,1153
dolphin-2.2.1-mistral-7b,1152
mpt-30b-chat,1150
mistral-7b-instruct-v0.2,1150
wizardlm-13b,1149
falcon-180b-chat,1147
qwen1.5-7b-chat,1144
phi-3-mini-4k-instruct-june-2024,1143
llama-2-13b-chat,1142
vicuna-13b,1141
qwen-14b-chat,1139
palm-2,1137
codellama-34b-instruct,1137
gemma-7b-it,1136
zephyr-7b-beta,1131
phi-3-mini-128k-instruct,1129
phi-3-mini-4k-instruct,1129
guanaco-33b,1127
zephyr-7b-alpha,1127
stripedhyena-nous-7b,1121
codellama-70b-instruct,1119
vicuna-7b,1115
smollm2-1.7b-instruct,1114
gemma-1.1-2b-it,1114
llama-3.2-1b-instruct,1111
mistral-7b-instruct,1110
llama-2-7b-chat,1108
gemma-2b-it,1092
qwen1.5-4b-chat,1090
olmo-7b-instruct,1075
koala-13b,1071
alpaca-13b,1067
gpt4all-13b-snoozy,1066
mpt-7b-chat,1062
chatglm3-6b,1056
RWKV-4-Raven-14B,1041
chatglm2-6b,1024
oasst-pythia-12b,1022
chatglm-6b,996
fastchat-t5-3b,991
dolly-v2-12b,980
llama-13b,972
stablelm-tuned-alpha-7b,953
